INFO 2024-05-04 12:33:24,941 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:25,729 autoreload 26344 5844 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:33:26,196 autoreload 37528 37584 Watching for file changes with StatReloader
INFO 2024-05-04 12:33:26,449 views 37528 37456 Index page accessed
INFO 2024-05-04 12:33:26,450 basehttp 37528 37456 "GET / HTTP/1.1" 200 1278
INFO 2024-05-04 12:33:28,568 views 37528 37456 About page accessed
INFO 2024-05-04 12:33:28,569 basehttp 37528 37456 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:32,068 views 37528 37456 About page accessed
INFO 2024-05-04 12:33:32,069 basehttp 37528 37456 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:35,055 views 37528 37456 Index page accessed
INFO 2024-05-04 12:33:35,056 basehttp 37528 37456 "GET / HTTP/1.1" 200 1278
INFO 2024-05-04 12:33:40,609 views 37528 37456 Index page accessed
INFO 2024-05-04 12:33:40,610 basehttp 37528 37456 "GET / HTTP/1.1" 200 1278
INFO 2024-05-04 12:33:44,510 views 37528 37456 Index page accessed
INFO 2024-05-04 12:33:44,511 basehttp 37528 37456 "GET / HTTP/1.1" 200 1278
INFO 2024-05-04 12:33:47,354 views 37528 37456 About page accessed
INFO 2024-05-04 12:33:47,355 basehttp 37528 37456 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:48,777 views 37528 37456 About page accessed
INFO 2024-05-04 12:33:48,778 basehttp 37528 37456 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:36:19,072 autoreload 37528 37584 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:36:19,569 autoreload 28944 32236 Watching for file changes with StatReloader
INFO 2024-05-04 12:39:08,972 views 28944 30148 About page accessed
INFO 2024-05-04 12:39:08,972 basehttp 28944 30148 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:39:09,462 autoreload 28944 32236 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:39:09,916 autoreload 27420 32776 Watching for file changes with StatReloader
INFO 2024-05-04 12:39:11,909 views 27420 33624 Index page accessed
INFO 2024-05-04 12:39:11,910 basehttp 27420 33624 "GET / HTTP/1.1" 200 1290
INFO 2024-05-04 12:39:14,619 views 27420 33624 About page accessed
INFO 2024-05-04 12:39:14,619 basehttp 27420 33624 "GET /about/ HTTP/1.1" 200 2779
INFO 2024-05-04 12:39:17,620 views 27420 33624 Index page accessed
INFO 2024-05-04 12:39:17,620 basehttp 27420 33624 "GET / HTTP/1.1" 200 1290
INFO 2024-05-04 12:39:19,330 views 27420 33624 About page accessed
INFO 2024-05-04 12:39:19,331 basehttp 27420 33624 "GET /about/ HTTP/1.1" 200 2779
INFO 2024-05-04 12:39:19,828 views 27420 33624 About page accessed
INFO 2024-05-04 12:39:19,829 basehttp 27420 33624 "GET /about/ HTTP/1.1" 200 2779
INFO 2024-05-04 12:39:20,636 views 27420 33624 Index page accessed
INFO 2024-05-04 12:39:20,637 basehttp 27420 33624 "GET / HTTP/1.1" 200 1290
INFO 2024-05-04 12:39:21,202 views 27420 33624 Index page accessed
INFO 2024-05-04 12:39:21,203 basehttp 27420 33624 "GET / HTTP/1.1" 200 1290
INFO 2024-05-04 12:44:58,546 views 27420 5648 Index page accessed
INFO 2024-05-04 12:44:58,547 basehttp 27420 5648 "GET / HTTP/1.1" 200 1290
INFO 2024-05-04 12:44:59,414 autoreload 27420 32776 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:44:59,886 autoreload 30124 2944 Watching for file changes with StatReloader
INFO 2024-05-04 12:45:03,318 views 30124 18128 Index page accessed
INFO 2024-05-04 12:45:03,319 basehttp 30124 18128 "GET / HTTP/1.1" 200 1283
INFO 2024-05-04 12:45:05,631 views 30124 18128 About page accessed
INFO 2024-05-04 12:45:05,631 basehttp 30124 18128 "GET /about/ HTTP/1.1" 200 1659
INFO 2024-05-04 12:45:42,188 autoreload 30124 2944 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:45:42,641 autoreload 37752 34896 Watching for file changes with StatReloader
INFO 2024-05-04 12:47:27,558 views 37752 26556 Index page accessed
INFO 2024-05-04 12:47:27,559 basehttp 37752 26556 "GET / HTTP/1.1" 200 1283
INFO 2024-05-04 12:47:28,151 autoreload 37752 34896 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:47:28,626 autoreload 27908 3712 Watching for file changes with StatReloader
INFO 2024-05-04 12:47:29,930 views 27908 37860 About page accessed
INFO 2024-05-04 12:47:29,931 basehttp 27908 37860 "GET /about/ HTTP/1.1" 200 1660
INFO 2024-05-04 12:50:53,187 autoreload 27908 3712 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:50:53,642 autoreload 37588 15084 Watching for file changes with StatReloader
INFO 2024-05-04 12:51:28,483 autoreload 1652 36892 Watching for file changes with StatReloader
INFO 2024-05-04 12:51:30,889 views 1652 11012 Index page accessed
INFO 2024-05-04 12:51:30,890 basehttp 1652 11012 "GET / HTTP/1.1" 200 1282
INFO 2024-05-04 12:51:33,693 views 1652 11012 About page accessed
INFO 2024-05-04 12:51:33,693 basehttp 1652 11012 "GET /about/ HTTP/1.1" 200 1660
INFO 2024-05-04 12:51:35,050 views 1652 11012 Index page accessed
INFO 2024-05-04 12:51:35,051 basehttp 1652 11012 "GET / HTTP/1.1" 200 1282
INFO 2024-05-04 12:51:35,747 views 1652 11012 Index page accessed
INFO 2024-05-04 12:51:35,747 basehttp 1652 11012 "GET / HTTP/1.1" 200 1282
INFO 2024-05-04 12:51:36,572 views 1652 11012 About page accessed
INFO 2024-05-04 12:51:36,573 basehttp 1652 11012 "GET /about/ HTTP/1.1" 200 1660
INFO 2024-05-04 12:51:36,999 views 1652 11012 About page accessed
